Label	EntryID	Published	Tweet(Title)	FavouriteCount	Geo	Source	AuthorName	AuthorURL	Language	Retweets	Timezone(blank)	UserFavourites	UserFollowers	UserTweets	UserFollowing
pingdemic	1420794419385667584	Thu Jul 29 17:12:41 +0000 2021	Scientists have blamed the recent drop in Covid cases on: Euros ending, decrease in testing, holidays abroad, school closures, heatwave and the ‘Pingdemic’.   They are running out of excuses to keep the country terrified.	1649		Twitter for Android	SAFC NOTTS	gas335	en	204		3063	479	5474	628
pingdemic	1420794389882941440	Thu Jul 29 17:12:34 +0000 2021	Falling COVID case numbers allows UK to cancel the pingdemic by changing the system. The forecast strong economic recovery needs people who are not ill to be able to go to work.	1186		Twitter for iPhone	Brian Pilling	BrianPilling6	en	219		324	1	807	21
pingdemic	1420794266083893248	Thu Jul 29 17:12:04 +0000 2021	Scientists have blamed the recent drop in Covid cases on: Euros ending, decrease in testing, holidays abroad, school closures, heatwave and the ‘Pingdemic’.   They are running out of excuses to keep the country terrified.	1649		Twitter for iPhone	Stuart hills	Stuarthills18	en	204		5608	98	4413	226
pingdemic	1420794213982146304	Thu Jul 29 17:11:52 +0000 2021	@BBCNews It is not a 'pingdemic' vulnerable are still seriously at risk from this deadly virus! 2 double jabbed friends died this week. Know loads double jabbed testing positive despite shielding.Something is not adding up.All take care and don't listen to rubbish:(	0		Twitter for Android	Michelle Potière-Wright 💙	Rosylone	en	0		8430	300	2707	396
pingdemic	1420794174941671424	Thu Jul 29 17:11:43 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ https://t.co/VySjWfj3te	14		Twitter for iPhone	Sebi🖤🤎💛💚💜	dorfradio	en	9		5783	170	42601	712
pingdemic	1420794170340483072	Thu Jul 29 17:11:41 +0000 2021	The problem is not the pingdemic, it's the pandemic. Not the dinghies, it's the yachts. Not the jobseekers, it's the tax avoiders. Not the public, not Jeremy Corbyn, not Meghan Markle, not ungrateful lefties. It's the Tories.	1199		Twitter for Android	Sally Moscrop #NHS 💙🌍🕊💚🕊🐬💗🐕🕊🐾🐾🕊	SallyMos	en	434		168747	3713	292285	4614
pingdemic	1420794144851640320	Thu Jul 29 17:11:35 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter Web App	Wim Kreté	tweetlelidy	en	267		31506	3973	33623	1252
pingdemic	1420794085833592832	Thu Jul 29 17:11:21 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter for Android	Jason Robertson 🏴󠁧󠁢󠁷󠁬󠁳󠁿	madclam1970	en	267		134208	1334	113797	2007
pingdemic	1420794010952687616	Thu Jul 29 17:11:03 +0000 2021	‘A Convenient Scapegoat’: Empty Shelves are due to Brexit Not the Pingdemic   It’s no #coincidence that the so called #pingdemic strikes as Johnson wants all restrictions gone  #CovidIsNotOver   https://t.co/aUbI2UOoUH	271		Twitter for Android	Keith Bennett 💙	KeithBennett58	en	115		80659	397	90494	431
pingdemic	1420793881109704704	Thu Jul 29 17:10:32 +0000 2021	✈️Despite the easing of restrictions on the fully vaccinated, there is a fresh threat to your summer holiday: the "pingdemic" https://t.co/XSzcuVV0jj	1		Twitter for Android	Moses Idiku Odey	OdeyIdiku	en	2		123310	3195	57139	4999
pingdemic	1420793811622666240	Thu Jul 29 17:10:16 +0000 2021	@Carla_littlerob @PHE_uk The dip may be accounted for by the lack of school children being tested. Did you see though that they scrabbled to get key workers tested daily under the auspices of ending the 'pingdemic', for me that accounts for the new rise.	1		Twitter Web App	Chris Hines	CherishSin	en	0		1763	457	8365	1371
pingdemic	1420793783541764096	Thu Jul 29 17:10:09 +0000 2021	It's not just me, is it?  News quickly skips over record app alerts &amp; then talks about "pingdemic"  I feel like we are all waiting for the issue with the oddly low case figures to come tumbling down.	153		Twitter for iPhone	heather #FBPE #FBPA #FBNHS #FBPPR	heather63262308	en	23		42390	5174	291287	5161
pingdemic	1420793532160282624	Thu Jul 29 17:09:09 +0000 2021	A message for the government on the pingdemic which in my view it should be ping pong gone end of. https://t.co/A3Bkr6pvIn	0		Twitter Web App	john spencer	dennisspencer6	en	0		42003	2495	29327	2717
pingdemic	1420793486874497024	Thu Jul 29 17:08:58 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter for iPhone	William Grindecobbe 🌸	WillGrindecobbe	en	267		27124	1438	85223	3378
pingdemic	1420793380515241984	Thu Jul 29 17:08:33 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter Web App	serena turcas	ciripanca	en	267		37307	454	78833	448
pingdemic	1420793379408027648	Thu Jul 29 17:08:33 +0000 2021	it. is. not. a. fucking. pingdemic 😡It’s a pandemic with 25,000+ cases per day because our gov let the delta variant run wild and still opened everything up. The app is not the problem https://t.co/yhPU3rattj	9		trackntracer	trackntrace	trackntracer	en	2		11	1161	292143	4
pingdemic	1420793357316632320	Thu Jul 29 17:08:28 +0000 2021	it. is. not. a. fucking. pingdemic 😡It’s a pandemic with 25,000+ cases per day because our gov let the delta variant run wild and still opened everything up. The app is not the problem https://t.co/yhPU3rattj	9		Twitter for iPhone	Izzy H	izzyh_17	en	2		7122	32	287	622
pingdemic	1420793247690104832	Thu Jul 29 17:08:01 +0000 2021	JUST IN - Record 689,313 #pingdemic alerts were sent to users of the #COVID19 app, telling them to isolate and stay at home in England and Wales in a week, according to NHS figures.	802		Twitter for iPhone	Brad Newman	therealnewman23	en	319		490	20	7006	148
pingdemic	1420793203461079040	Thu Jul 29 17:07:51 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ #news #newsalert #newsupdates https://t.co/MKw3e2kmH9	0		trackntracer	trackntrace	trackntracer	en	1		11	1161	292143	4
pingdemic	1420793181499760640	Thu Jul 29 17:07:46 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ #news #newsalert #newsupdates https://t.co/MKw3e2kmH9	0		Seamless Daily	SEAMLESS	SeamlessDaily	en	1		3	141	1565	4
pingdemic	1420793160037511168	Thu Jul 29 17:07:41 +0000 2021	Scientists have blamed the recent drop in Covid cases on: Euros ending, decrease in testing, holidays abroad, school closures, heatwave and the ‘Pingdemic’.   They are running out of excuses to keep the country terrified.	1649		Twitter for iPhone	MrsHilltobe	MHilltobe	en	204		68564	322	34956	416
pingdemic	1420793153049833472	Thu Jul 29 17:07:39 +0000 2021	@GBNEWS Why does anyone in their right mind have it in the first place? It’s as if people think it’s mandatory to download and use. I’ve been amazed at all these stories of a ‘pingdemic’, just don’t have the app. It’s not hard!	4		Twitter for iPhone	Jake	Jake___7	en	1		2577	331	5608	524
pingdemic	1420793099777945600	Thu Jul 29 17:07:26 +0000 2021	The problem is not the pingdemic, it's the pandemic. Not the dinghies, it's the yachts. Not the jobseekers, it's the tax avoiders. Not the public, not Jeremy Corbyn, not Meghan Markle, not ungrateful lefties. It's the Tories.	1199		Twitter for iPhone	YvonneDavies	YvonneD66181707	en	434		30518	246	32240	205
pingdemic	1420793095822749696	Thu Jul 29 17:07:25 +0000 2021	‘A Convenient Scapegoat’: Empty Shelves are due to Brexit Not the Pingdemic – Here’s the Evidence – Byline Times https://t.co/q0iYjb37EM	13		Twitter for iPhone	Indubitably Simon💙	SimonAntenen	en	7		34920	293	79413	783
pingdemic	1420793059986575104	Thu Jul 29 17:07:17 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter for Android	Martina Scheepers	MScheepers	en	267		8973	52	6954	20
pingdemic	1420793047332306944	Thu Jul 29 17:07:14 +0000 2021	RT @dianehain: Only 13% of Covid test centres for critical workers are open, No 10 admits https://t.co/TImK55xZSr	4		Twitter Web App	Credne's Cod Peace	CrednesCodPeace	en	3		20317	1010	141320	967
pingdemic	1420792903358504704	Thu Jul 29 17:06:39 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ https://t.co/xsZaHzWPdh	9		Twitter for Android	Vik Bataille	VIKBataille	en	4		109867	1137	296175	3172
pingdemic	1420792819594285056	Thu Jul 29 17:06:19 +0000 2021	Roads are deathly quiet on the way in and out of Manchester this week. Is it due to the pandemic, ‘pingdemic’ or summer holidays - or a mix of all 3? #WorkFromHome #officelife #holidayseason	1		Twitter for iPhone	Neil Higson	WildbrookNeil	en	0		3116	839	1935	1260
pingdemic	1420792818860236800	Thu Jul 29 17:06:19 +0000 2021	Only 13% of Covid test centres for critical workers are open, No 10 admits https://t.co/TImK55xZSr	4		Twitter for iPhone	Diane Hain	dianehain	en	3		66213	11117	146505	10420
pingdemic	1420792758994980864	Thu Jul 29 17:06:05 +0000 2021	The problem is not the pingdemic, it's the pandemic. Not the dinghies, it's the yachts. Not the jobseekers, it's the tax avoiders. Not the public, not Jeremy Corbyn, not Meghan Markle, not ungrateful lefties. It's the Tories.	1199		Twitter for iPhone	Jennifer Carlton 💙	jennie3cs	en	434		7562	162	14351	136
pingdemic	1420792702656974848	Thu Jul 29 17:05:52 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter Web App	FreedomDefender	FreedomDefende9	en	267		3254	19	2561	9
pingdemic	1420792698932506624	Thu Jul 29 17:05:51 +0000 2021	@TamesideCouncil is there anywhere to see if your actually going to empty the bins? You know because of ‘pingdemic’. Still waiting…	0		Twitter for iPhone	Hannah	Hannah2109	en	0		2533	103	4644	115
pingdemic	1420792659476635648	Thu Jul 29 17:05:41 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ https://t.co/1YLqg9uNTz	0		trackntracer	trackntrace	trackntracer	en	1		11	1161	292143	4
pingdemic	1420792637444038656	Thu Jul 29 17:05:36 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ https://t.co/1YLqg9uNTz	0		WordPress.com	Naijamerit	NaijameritNG	en	1		232	857	71085	51
pingdemic	1420792619316166656	Thu Jul 29 17:05:32 +0000 2021	The problem is not the pingdemic, it's the pandemic. Not the dinghies, it's the yachts. Not the jobseekers, it's the tax avoiders. Not the public, not Jeremy Corbyn, not Meghan Markle, not ungrateful lefties. It's the Tories.	1199		Twitter for Android	YazzY...🏴󠁧󠁢󠁷󠁬󠁳󠁿 🍀🏴‍☠️#VitD #FBIW	Yazzy_321	en	434		215648	5309	123122	5841
pingdemic	1420792552912003072	Thu Jul 29 17:05:16 +0000 2021	"People not getting tested due to concerns over the 'pingdemic' and not wanting to self-isolate is also a 'potential phenomenon that's upsetting' the data.   https://t.co/eBGsutRpCY	1		Twitter Web App	Martin Lewes	martinlewes	en	0		4007	3173	20489	855
pingdemic	1420792533706227456	Thu Jul 29 17:05:11 +0000 2021	@Jxmmers pingdemic / covid unfortunately.	0		Twitter Web App	rebekkah with slight pepper 🇹🇹🇻🇨	NikeyyColeFox	en	0		5602	456	21626	432
pingdemic	1420792490274312192	Thu Jul 29 17:05:01 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ https://t.co/xsZaHzWPdh	9		RT by dyonisii	Radyo Natin FM	RNCenter	en	4		0	579	37859	1
pingdemic	1420792451049181184	Thu Jul 29 17:04:52 +0000 2021	Congrats Brexiteers! Brexit must share blame for empty supermarket shelves https://t.co/IwCPEuVXv7	0		Twitter for Android	joan keating-majorel	quangels	en	0		270970	1224	281694	572
pingdemic	1420792450247966720	Thu Jul 29 17:04:51 +0000 2021	RT @RolandCPowell: Only 13% of Covid test centres for critical workers are open, No 10 admits https://t.co/NN6jCS8rK8	1		Twitter Web App	R C Powell 🇪🇺 🇮🇪 🇬🇧 #FBPE #FBPA #FBPR	RolandCPowell	en	1		68889	3886	42506	3831
pingdemic	1420792431876915200	Thu Jul 29 17:04:47 +0000 2021	So the “pingdemic” will end on Aug 16th.  Can we have assurances from @Conservatives, @ScotTories &amp; all the Brexshit deniers that our shelves will suddenly be full of produce &amp; there will be no staffing shortages after thst magical date?  Or you simply all fūçking liars?	63		Twitter for Android	Lorna MacGillivray Johnston	Elemjay1	en	26		91234	754	42094	1496
pingdemic	1420792374071025664	Thu Jul 29 17:04:33 +0000 2021	Only 13% of Covid test centres for critical workers are open, No 10 admits https://t.co/NN6jCS8rK8	1		Twitter Web App	R C Powell 🇪🇺 🇮🇪 🇬🇧 #FBPE #FBPA #FBPR	RolandCPowell	en	1		68889	3886	42506	3831
pingdemic	1420792301417373696	Thu Jul 29 17:04:16 +0000 2021	‘A Convenient Scapegoat’: Empty Shelves are due to Brexit Not the Pingdemic   It’s no #coincidence that the so called #pingdemic strikes as Johnson wants all restrictions gone  #CovidIsNotOver   https://t.co/aUbI2UOoUH	271		Twitter for iPhone	Alan Wardrop 💙 Lets just #GTTO	AlanGWardrop	en	115		98623	9324	27483	10242
pingdemic	1420792280160641024	Thu Jul 29 17:04:11 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter for Android	PJS193	PJS193	en	267		6816	228	25318	263
pingdemic	1420792254160162816	Thu Jul 29 17:04:05 +0000 2021	The problem is not the pingdemic, it's the pandemic. Not the dinghies, it's the yachts. Not the jobseekers, it's the tax avoiders. Not the public, not Jeremy Corbyn, not Meghan Markle, not ungrateful lefties. It's the Tories.	1199		Twitter for iPhone	jack😷	JCEL__	en	434		24374	1195	26200	1433
pingdemic	1420792225118703616	Thu Jul 29 17:03:58 +0000 2021	The problem is not the pingdemic, it's the pandemic. Not the dinghies, it's the yachts. Not the jobseekers, it's the tax avoiders. Not the public, not Jeremy Corbyn, not Meghan Markle, not ungrateful lefties. It's the Tories.	1199		Twitter for Android	Zena 💙 (proud to be 'Woke')	zena4cassy	en	434		5240	2484	3474	2967
pingdemic	1420792166239154176	Thu Jul 29 17:03:44 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ https://t.co/VySjWfj3te	14		Twitter for Android	Bjørge Austli	AustliBj	en	9		3	24	6697	13
pingdemic	1420792158718726144	Thu Jul 29 17:03:42 +0000 2021	@Kevin_Maguire The joke is, it’s Photoshopped because of the Pingdemic. The joke is on you, and you’re peddling lies. Who should believe you in the future?	0		Twitter for iPad	Part Saxon	Part_Saxon	en	0		26816	1894	12824	2079
pingdemic	1420792156554416128	Thu Jul 29 17:03:41 +0000 2021	‘A Convenient Scapegoat’: Empty Shelves are due to Brexit Not the Pingdemic   It’s no #coincidence that the so called #pingdemic strikes as Johnson wants all restrictions gone  #CovidIsNotOver   https://t.co/aUbI2UOoUH	271		Twitter Web App	🕊🏳‍🌈💘 Carriecakes 💟🌈 🕊	Carriecakes80	en	115		134388	3513	135891	4882
pingdemic	1420792020453445632	Thu Jul 29 17:03:09 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter for Android	Frances Barnes #Free Julian Assange	FranceskiBarnes	en	267		57543	1933	35502	1989
pingdemic	1420792010588495872	Thu Jul 29 17:03:07 +0000 2021	@Life_Disrupted @johniebnose I was told by staff in Starbucks  before the pingdemic that they had no food whatsoever anywhere due to brexit, equally no bottled water in sainsbos due to brexit. From the horses mouth.	0		Twitter Web App	Kurzgesagt	Katharineblum	en	0		2312	26	2820	111
pingdemic	1420791982448906240	Thu Jul 29 17:03:00 +0000 2021	Newcastle hospital chiefs say that escalating Covid strain caused by rising case numbers and staff hit by the ‘pingdemic’ now “seems to have stabilised” https://t.co/JXi87U4uvq	0		TweetDeck	The Journal	TheJournalNews	en	0		163	53270	62389	1711
pingdemic	1420791888471339008	Thu Jul 29 17:02:37 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ https://t.co/xsZaHzWPdh	9		trackntracer	trackntrace	trackntracer	en	4		11	1161	292143	4
pingdemic	1420791870221864704	Thu Jul 29 17:02:33 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ https://t.co/VySjWfj3te	14		Twitter Web App	Edwin van Teijlingen	EvanTeijlingen	en	9		34015	2098	82871	1575
pingdemic	1420791866392449024	Thu Jul 29 17:02:32 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ https://t.co/xsZaHzWPdh	9		Echobox	Guardian news	guardiannews	en	4		12	3579676	276399	1236
pingdemic	1420791796905484288	Thu Jul 29 17:02:16 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter for Android	blackdog	blackdog66	en	267		26449	314	28439	1238
pingdemic	1420791751938383872	Thu Jul 29 17:02:05 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ https://t.co/VySjWfj3te	14		Twitter Web App	Noxi	June4th	en	9		59344	4587	366085	2732
pingdemic	1420791740370497536	Thu Jul 29 17:02:02 +0000 2021	Johnsons freedom day with no plan for consequences leading to chaos+disruption  https://t.co/fbga99Z347 260 testing sites open of 2,000 planned to end 'pingdemic' as alerts hit record high 1in10 sites currently operational but self isolation rules easing for 2x jabbed on 16.8.21	2		Twitter Web App	Hazards Campaign #Ventilation #ZeroCovid	hazardscampaign	en	1		40837	3702	51671	1416
pingdemic	1420791574494126336	Thu Jul 29 17:01:23 +0000 2021	Planning, what Planning: UK govt set up only 200 of a planned 2,000 Covid testing sites to counter “pingdemic” disruption for key workers. Govt dragged along by events, but no foresight or leadership. Makes PR promises but can't easily deliver. https://t.co/NcQPyF20a8	63		Twitter for iPad	Carole Ford 💙	BCaroleford	en	25		54198	121	40750	244
pingdemic	1420791561089081344	Thu Jul 29 17:01:19 +0000 2021	Just delete the effing thing! #pingdemic BBC News - NHS Covid-19 app pings rise by over 70,000 to new record https://t.co/mCyLFSQWh3	1		trackntracer	trackntrace	trackntracer	en	1		11	1161	292143	4
pingdemic	1420791552138530816	Thu Jul 29 17:01:17 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter Web App	KOL555	KOL5551	en	267		40111	535	15388	1602
pingdemic	1420791539001958400	Thu Jul 29 17:01:14 +0000 2021	Just delete the effing thing! #pingdemic BBC News - NHS Covid-19 app pings rise by over 70,000 to new record https://t.co/mCyLFSQWh3	1		Twitter for Android	Karen McCauley	KarenMc79919149	en	1		158	25	23	402
pingdemic	1420791470169247744	Thu Jul 29 17:00:58 +0000 2021	‘A Convenient Scapegoat’: Empty Shelves are due to Brexit Not the Pingdemic – Here’s the Evidence – Byline Times https://t.co/q0iYjb37EM	13		Twitter for iPhone	(((Mark Chater)))	MarkChater1	en	7		15402	2385	15764	425
pingdemic	1420791459259813888	Thu Jul 29 17:00:55 +0000 2021	RT @nickelf: My Pingdemic is Microsoft Teams.	2		Twitter Web App	Rob Dymond	robdymond	en	2		103	186	171	368
pingdemic	1420791404457086976	Thu Jul 29 17:00:42 +0000 2021	“Before Brexit, when a trailer came off the ferry we could pick it up &amp; go straight away. Now, it has to await customs clearance. I’ve been sat there for 3 hours waiting, some of my colleagues have lost a whole day.”  Not the Pingdemic: Here’s the Evidence https://t.co/gkk2KnIH2x	1031		Twitter for Android	Jolene Roger	Pirate_Queen007	en	613		113915	2661	119063	5006
pingdemic	1420791324505088000	Thu Jul 29 17:00:23 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter for Android	Comrade Sock Puppet ❌VerseCannon❌💄	VerseCannon	en	267		43281	9191	104118	9472
pingdemic	1420791051770646528	Thu Jul 29 16:59:18 +0000 2021	@cidlives No idea, animal food in short supply too. Pingdemic and Brexit and Covid I reckon https://t.co/oCIpU9UtOo	2		Twitter for Android	George 🎇	Trampolinecare	en	0		8147	845	58678	626
pingdemic	1420791028206997504	Thu Jul 29 16:59:12 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter for Android	Organic human	Kiddlers	en	267		7007	144	4798	875
pingdemic	1420790661998071808	Thu Jul 29 16:57:45 +0000 2021	#Johnson magically reducing #Covid19 by testing less. Now where did we hear this level of crazy before…. https://t.co/teO70KMA6W	0		Twitter for iPhone	KS #WATON #SayNo🤚 🏴‍☠️🐟🦩	Shieldmaid8	en	0		103611	8100	139694	8737
pingdemic	1420790607476297728	Thu Jul 29 16:57:32 +0000 2021	REPLY @VerySocialDem THAT is why our shelves are empty. Not because of this strange #pingdemic idea being floated around (4/4)  END.	2		Twitter Web App	Jack Meredith |🌹	VerySocialDem	en	0		1225	2120	1327	1989
pingdemic	1420790498718064640	Thu Jul 29 16:57:06 +0000 2021	‘I might delete it’: users on the NHS Covid-19 app amid the ‘pingdemic’ https://t.co/VySjWfj3te	14		Twitter for iPhone	Mehmood Suleman Al_Memani	al_memani	en	9		795	45	2546	564
pingdemic	1420790455583784704	Thu Jul 29 16:56:56 +0000 2021	Even the Guardian is falling for this. Ask hauliers and suppliers. It’s Brexit and labour shortages  “Shortages of goods supplied to factories, building sites and shops began to take their toll and the “pingdemic” forced workers to isolate” https://t.co/lyFG9vDG9U	224		Twitter for Android	Janet ✨	7_StarGirlx	en	107		5178	379	1115	818
pingdemic	1420790339414155264	Thu Jul 29 16:56:28 +0000 2021	Lots of replacement in the home delivery today, and no replacement for some. Here we go again. Is it brexit or the pingdemic?  Or both.	0		Twitter for iPad	💙Rebecca	Fineaspect	en	0		10791	681	5731	1840
pingdemic	1420790273983012864	Thu Jul 29 16:56:12 +0000 2021	The problem is not the pingdemic, it's the pandemic. Not the dinghies, it's the yachts. Not the jobseekers, it's the tax avoiders. Not the public, not Jeremy Corbyn, not Meghan Markle, not ungrateful lefties. It's the Tories.	1199		Twitter for Android	Shirley Gibson 🕷 #BackTo60	Shirley08494018	en	434		26371	377	22005	338
pingdemic	1420790252910874624	Thu Jul 29 16:56:07 +0000 2021	I DO NOT want to be responsible for a conspiracy theory. Just want to put this out there: Could the sensitivity of the App have been changed to deliver an ‘unofficial’ lockdown? https://t.co/YtCeu7dm7B	18		Twitter for iPhone	sue_edwards72	Edwards72Sue	en	10		187090	1208	174701	1476
pingdemic	1420790206173679616	Thu Jul 29 16:55:56 +0000 2021	Would the UK government go so far as to use the contrived #Pingdemic to engineer a #food shortage in order to destabilise society, perhaps as a pretext for more brutal lockdowns in the coming months, ie. curfews, police &amp; military checkpoints, vaccine passport barriers etc?	764		Twitter Web App	777 Watchman	Reptoid_Hunter	en	267		79803	14535	244068	207
pingdemic	1420790200519696384	Thu Jul 29 16:55:55 +0000 2021	✈️Despite the easing of restrictions on the fully vaccinated, there is a fresh threat to your summer holiday: the "pingdemic" https://t.co/XSzcuVV0jj	1		Twitter for Android	Mamoon Akhtar	akhtarmamoon45	en	2		124912	150	4369	113
